name;date;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
Yogyakarta;3/19/2020;32.1;24.1;26.9;42.5;24.1;29.5;24.6;87.9;6.9;100;41.7;rain;0;0;22.3;22.3;25.5;1011.5;75.3;6.9;183.7;15.8;7;;2020-03-19T05:42:34;2020-03-19T17:49:43;0.82;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;3/20/2020;33.1;23.1;26.7;42.3;23.1;29.2;24.2;86.9;18.2;100;62.5;rain;0;0;23.8;9.4;45.0;1011.8;76.3;6.4;217.9;19.0;8;;2020-03-20T05:42:29;2020-03-20T17:49:12;0.86;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;3/21/2020;39.1;24.1;28.3;50.5;24.1;32.0;24.6;81.8;6.6;100;37.5;rain;0;0;23.4;18.4;28.7;1011.8;66.6;6.2;261.8;22.6;9;;2020-03-21T05:42:25;2020-03-21T17:48:41;0.89;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;3/22/2020;31.6;24.3;27.7;36.5;24.3;30.1;23.8;80.4;6.3;100;33.3;rain;0;0;34.9;13.3;32.5;1011.7;72.3;;261.0;22.5;9;;2020-03-22T05:42:20;2020-03-22T17:48:10;0.93;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;3/23/2020;30.6;23.5;25.9;38.9;23.5;27.6;24.0;89.5;31.3;100;58.3;rain;0;0;31.7;6.5;208.2;1011.3;93.4;7.0;182.3;16.0;7;;2020-03-23T05:42:15;2020-03-23T17:47:39;0.96;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;3/24/2020;31.6;22.4;26.2;36.9;22.4;28.3;23.5;85.9;2.6;100;29.2;rain;0;0;25.2;16.6;22.0;1009.8;87.9;4.8;241.2;20.7;9;;2020-03-24T05:42:09;2020-03-24T17:47:08;0.00;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;3/25/2020;31.2;23.8;26.5;37.5;23.8;28.2;24.0;86.8;18.1;100;45.8;rain;0;0;27.4;9.4;335.2;1009.7;81.6;6.7;229.8;19.8;8;;2020-03-25T05:42:04;2020-03-25T17:46:37;0.03;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;3/26/2020;33.1;23.3;27.2;44.0;23.3;30.0;24.2;84.8;3.2;100;50.0;rain;0;0;24.8;11.2;44.8;1009.8;70.0;6.8;253.2;22.0;9;;2020-03-26T05:41:59;2020-03-26T17:46:07;0.06;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;3/27/2020;33.1;23.5;27.7;45.9;23.5;31.9;25.1;86.1;3.7;100;62.5;rain;0;0;23.0;11.2;85.8;1010.1;62.7;6.3;238.8;20.4;9;;2020-03-27T05:41:54;2020-03-27T17:45:36;0.10;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;3/28/2020;30.0;23.9;26.3;37.4;23.9;28.1;24.5;90.1;33.7;100;70.8;rain;0;0;24.5;6.8;240.9;1010.3;98.8;;182.0;15.7;7;;2020-03-28T05:41:48;2020-03-28T17:45:05;0.13;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;3/29/2020;32.1;23.1;26.4;40.8;23.1;28.2;24.1;87.8;21.6;100;37.5;rain;0;0;22.7;14.8;19.8;1009.4;71.3;5.5;183.0;15.9;7;;2020-03-29T05:41:43;2020-03-29T17:44:34;0.16;Rain, Partially cloudy;Becoming cloudy in the afternoon with rain in the morning and afternoon.;rain;96633699999,remote
Yogyakarta;3/30/2020;30.9;23.4;26.3;41.3;23.4;29.0;24.7;91.0;6.5;100;58.3;rain;0;0;25.9;10.4;220.0;1010.2;86.6;6.0;230.1;19.8;8;;2020-03-30T05:41:38;2020-03-30T17:44:03;0.20;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;3/31/2020;30.1;23.7;26.2;37.3;23.7;27.9;24.2;89.7;10.4;100;45.8;rain;0;0;25.2;8.6;206.4;1010.6;78.0;3.3;207.7;17.8;8;;2020-03-31T05:41:33;2020-03-31T17:43:33;0.23;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/1/2020;33.1;23.4;27.2;42.3;23.4;30.4;24.5;85.8;9.1;100;37.5;rain;0;0;24.1;18.4;28.7;1010.1;67.6;6.1;197.0;17.0;8;;2020-04-01T05:41:28;2020-04-01T17:43:02;0.25;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;96633699999,remote
Yogyakarta;4/2/2020;33.1;23.6;27.4;40.7;23.6;30.1;24.4;84.7;16.6;100;50.0;rain;0;0;25.2;13.0;30.5;1010.0;62.3;5.6;214.7;18.4;7;;2020-04-02T05:41:23;2020-04-02T17:42:32;0.30;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/3/2020;33.1;23.8;27.0;40.7;23.8;29.3;24.1;84.5;15.1;100;50.0;rain;0;0;21.6;9.4;332.6;1010.4;61.2;5.4;198.0;17.1;7;;2020-04-03T05:41:18;2020-04-03T17:42:02;0.33;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/4/2020;32.1;23.6;27.1;42.5;23.6;30.4;24.7;87.0;17.9;100;50.0;rain;0;0;26.6;18.4;286.9;1010.5;67.6;5.4;195.3;17.0;7;;2020-04-04T05:41:13;2020-04-04T17:41:32;0.37;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/5/2020;33.1;23.3;26.2;45.9;23.3;28.0;24.3;90.3;10.6;100;41.7;rain;0;0;20.2;24.1;229.4;1011.0;72.3;5.6;177.6;15.3;6;;2020-04-05T05:41:08;2020-04-05T17:41:02;0.40;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/6/2020;33.1;23.9;26.1;40.7;23.9;27.7;24.0;89.3;5.9;100;75.0;rain;0;0;25.2;14.8;245.2;1011.1;75.7;6.1;174.6;15.1;8;;2020-04-06T05:41:04;2020-04-06T17:40:33;0.44;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/7/2020;32.1;23.9;26.4;40.8;23.9;28.7;24.2;87.8;12.2;100;45.8;rain;0;0;27.7;14.8;218.0;1010.8;77.0;5.8;183.2;15.9;7;;2020-04-07T05:40:59;2020-04-07T17:40:04;0.47;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/8/2020;32.1;22.9;26.3;40.8;22.9;28.8;24.0;87.7;8.9;100;41.7;rain;0;0;22.7;14.8;287.5;1011.5;65.4;6.3;186.9;16.1;7;;2020-04-08T05:40:55;2020-04-08T17:39:35;0.50;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/9/2020;34.1;22.7;27.2;45.9;22.7;31.1;24.4;85.5;5.8;100;41.7;rain;0;0;22.3;14.8;285.4;1012.0;63.5;6.9;203.9;17.5;7;;2020-04-09T05:40:51;2020-04-09T17:39:06;0.54;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/10/2020;38.1;22.9;27.3;51.0;22.9;30.4;24.6;86.3;2.6;100;50.0;rain;0;0;25.2;18.4;164.7;1011.9;39.4;6.2;253.5;22.0;9;;2020-04-10T05:40:47;2020-04-10T17:38:38;0.57;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/11/2020;32.1;23.8;27.1;42.5;23.8;30.3;24.7;87.7;2.0;100;70.8;rain;0;0;27.0;18.4;224.4;1012.0;70.8;6.9;226.2;19.6;9;;2020-04-11T05:40:44;2020-04-11T17:38:10;0.60;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/12/2020;33.1;23.3;27.1;45.9;23.3;30.1;24.2;85.2;1.7;100;45.8;rain;0;0;24.5;14.8;195.5;1010.6;73.8;6.3;228.9;19.9;8;;2020-04-12T05:40:40;2020-04-12T17:37:42;0.64;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/13/2020;32.1;22.0;26.9;39.3;22.0;30.0;23.8;84.3;1.3;100;29.2;rain;0;0;23.8;11.2;341.0;1010.3;41.6;6.7;243.5;21.0;8;;2020-04-13T05:40:37;2020-04-13T17:37:15;0.67;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;96633699999,remote
Yogyakarta;4/14/2020;33.1;22.1;27.0;40.7;22.1;29.5;23.7;83.4;6.3;100;45.8;rain;0;0;20.5;18.4;17.6;1010.7;43.7;6.3;214.3;18.4;8;;2020-04-14T05:40:34;2020-04-14T17:36:48;0.70;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/15/2020;33.1;23.8;27.2;41.1;23.8;29.9;24.2;84.9;11.5;100;37.5;rain;0;0;24.5;22.3;31.9;1011.7;54.9;6.5;192.7;16.5;8;;2020-04-15T05:40:32;2020-04-15T17:36:22;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;96633699999,remote
Yogyakarta;4/16/2020;33.1;23.7;27.6;42.3;23.7;30.9;24.5;84.3;2.5;100;25.0;rain;0;0;23.0;14.8;37.9;1010.7;62.5;5.7;231.0;20.0;8;;2020-04-16T05:40:29;2020-04-16T17:35:56;0.77;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.;rain;96633699999,remote
Yogyakarta;4/17/2020;34.1;23.1;26.7;43.7;23.1;29.4;24.3;87.1;27.4;100;33.3;rain;0;0;23.4;25.9;48.4;1011.3;75.4;5.4;211.6;18.2;9;;2020-04-17T05:40:27;2020-04-17T17:35:31;0.80;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/18/2020;32.1;22.6;26.7;39.3;22.6;29.4;24.0;85.7;19.6;100;45.8;rain;0;0;23.0;22.3;17.7;1011.3;75.1;6.8;208.7;18.2;8;;2020-04-18T05:40:26;2020-04-18T17:35:06;0.84;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/19/2020;31.1;23.5;27.3;40.8;23.5;30.8;24.8;86.8;10.9;100;37.5;rain;0;0;18.7;18.4;23.7;1011.3;72.4;5.8;222.2;19.1;8;;2020-04-19T05:40:24;2020-04-19T17:34:41;0.87;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/20/2020;32.1;24.9;28.2;40.8;24.9;32.0;24.9;83.3;2.7;100;37.5;rain;0;0;19.8;9.4;59.3;1011.0;90.2;6.1;209.4;18.0;8;;2020-04-20T05:40:23;2020-04-20T17:34:17;0.90;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/21/2020;32.1;23.5;27.7;42.5;23.5;31.1;24.9;85.8;5.7;100;70.8;rain;0;0;22.0;14.8;10.2;1010.5;75.2;7.0;208.5;17.9;8;;2020-04-21T05:40:22;2020-04-21T17:33:54;0.94;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/22/2020;33.1;24.1;28.4;44.0;24.1;32.5;24.7;81.4;0.9;100;25.0;rain;0;0;20.2;11.2;33.7;1010.4;33.7;7.3;244.3;21.0;8;;2020-04-22T05:40:22;2020-04-22T17:33:31;0.97;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/23/2020;34.1;24.6;28.5;44.0;24.6;32.9;24.9;81.6;2.0;100;41.7;rain;0;0;26.6;18.4;26.8;1009.9;51.3;6.7;237.5;20.5;9;;2020-04-23T05:40:22;2020-04-23T17:33:08;0.00;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/24/2020;34.1;25.1;28.0;42.3;25.1;30.9;24.2;80.8;1.3;100;33.3;rain;0;0;25.2;14.8;45.1;1010.4;78.2;7.2;220.7;19.0;8;;2020-04-24T05:40:23;2020-04-24T17:32:46;0.04;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/25/2020;33.1;23.2;26.8;42.3;23.2;29.2;23.9;85.2;13.8;100;33.3;rain;0;0;24.1;11.2;26.3;1010.6;70.5;6.6;228.0;19.6;8;;2020-04-25T05:40:23;2020-04-25T17:32:25;0.07;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/26/2020;30.3;23.4;26.2;34.3;23.4;27.6;23.4;85.1;2.6;100;37.5;rain;0;0;20.5;9.0;56.4;1010.8;86.0;5.0;136.5;11.7;5;;2020-04-26T05:40:24;2020-04-26T17:32:04;0.11;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/27/2020;33.1;23.6;27.6;40.7;23.6;29.9;23.9;81.7;2.3;100;33.3;rain;0;0;25.6;14.8;52.3;1011.1;67.1;6.9;219.2;18.7;7;;2020-04-27T05:40:26;2020-04-27T17:31:44;0.14;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;4/28/2020;30.1;23.8;26.1;35.2;23.8;27.7;23.8;87.5;4.9;100;45.8;rain;0;0;23.8;5.4;49.2;1011.4;89.6;5.5;170.0;14.8;6;;2020-04-28T05:40:28;2020-04-28T17:31:25;0.18;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/29/2020;32.1;23.6;26.7;40.8;23.6;29.1;24.0;85.9;3.5;100;45.8;rain;0;0;22.7;18.4;28.6;1010.8;63.6;5.6;202.1;17.4;8;;2020-04-29T05:40:30;2020-04-29T17:31:06;0.21;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;4/30/2020;30.9;22.7;26.7;34.6;22.7;28.3;22.8;80.2;0.3;100;12.5;rain;0;0;21.2;8.6;97.4;1011.4;50.8;5.0;245.1;21.1;9;;2020-04-30T05:40:33;2020-04-30T17:30:47;0.25;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;5/1/2020;32.1;23.6;26.8;40.8;23.6;29.2;23.8;83.9;0.8;100;20.8;rain;0;0;19.1;9.4;149.9;1010.4;49.1;6.7;218.5;18.7;8;;2020-05-01T05:40:36;2020-05-01T17:30:30;0.25;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;96633699999,remote
Yogyakarta;5/2/2020;33.1;22.4;27.0;42.3;22.4;29.3;23.1;80.8;0.4;100;16.7;rain;0;0;21.2;18.4;224.2;1009.8;73.0;7.0;231.6;20.0;8;;2020-05-02T05:40:40;2020-05-02T17:30:13;0.32;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;96633699999,remote
Yogyakarta;5/3/2020;31.9;23.2;27.2;36.3;23.2;29.3;23.5;81.7;0.0;0;0.0;;0;0;19.8;11.2;44.9;1010.3;85.1;5.2;172.5;14.8;6;;2020-05-03T05:40:44;2020-05-03T17:29:57;0.35;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;96633699999,remote
Yogyakarta;5/4/2020;32.1;24.1;27.4;38.2;24.1;29.7;23.7;81.0;3.4;100;20.8;rain;0;0;22.7;10.1;45.2;1010.8;45.3;5.0;217.9;18.7;8;;2020-05-04T05:40:48;2020-05-04T17:29:41;0.39;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.;rain;96633699999,remote
Yogyakarta;5/5/2020;33.1;24.7;28.1;44.0;24.7;31.7;24.6;82.2;2.2;100;20.8;rain;0;0;23.8;18.4;36.4;1010.5;57.9;7.3;220.0;18.9;8;;2020-05-05T05:40:53;2020-05-05T17:29:26;0.42;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;5/6/2020;33.1;24.4;27.8;44.0;24.4;31.4;24.8;84.2;5.1;100;37.5;rain;0;0;24.8;18.4;45.4;1010.5;63.6;6.6;213.5;18.6;7;;2020-05-06T05:40:58;2020-05-06T17:29:12;0.46;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;5/7/2020;32.1;23.0;27.1;42.5;23.0;29.8;23.8;83.1;0.9;100;25.0;rain;0;0;18.7;9.4;201.5;1010.5;68.3;6.6;217.8;18.8;7;;2020-05-07T05:41:04;2020-05-07T17:28:58;0.50;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;5/8/2020;31.7;24.0;27.4;37.9;24.0;29.9;23.9;82.0;1.7;100;37.5;rain;0;0;23.0;9.7;152.5;1010.3;64.8;;224.1;19.2;8;;2020-05-08T05:41:10;2020-05-08T17:28:45;0.52;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;5/9/2020;29.2;23.9;25.7;34.2;23.9;26.8;23.7;89.0;98.6;100;79.2;rain;0;0;17.3;9.4;44.1;1011.0;100.0;;79.3;6.9;4;;2020-05-09T05:41:17;2020-05-09T17:28:33;0.56;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;5/10/2020;33.1;23.9;27.6;42.3;23.9;30.7;24.1;82.3;2.6;100;41.7;rain;0;0;31.3;18.4;30.3;1010.5;72.6;8.5;181.7;15.8;7;;2020-05-10T05:41:24;2020-05-10T17:28:22;0.59;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;5/11/2020;32.1;24.4;26.6;42.5;24.4;29.1;24.5;88.4;12.0;100;87.5;rain;0;0;13.7;18.4;24.4;1011.2;89.5;6.6;72.8;6.2;3;;2020-05-11T05:41:31;2020-05-11T17:28:11;0.62;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;5/12/2020;32.1;23.2;27.4;40.8;23.2;30.0;23.4;79.9;2.1;100;20.8;rain;0;0;18.4;13.0;114.2;1010.8;62.8;7.0;235.8;20.4;9;;2020-05-12T05:41:39;2020-05-12T17:28:01;0.66;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;96633699999,remote
Yogyakarta;5/13/2020;31.9;24.1;27.4;36.1;24.1;29.3;22.9;77.7;0.0;0;0.0;;0;0;24.5;11.2;123.9;1010.8;45.8;7.0;237.3;20.5;8;;2020-05-13T05:41:47;2020-05-13T17:27:52;0.69;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;96633699999,remote
Yogyakarta;5/14/2020;32.1;22.8;27.3;42.5;22.8;30.8;24.1;82.9;1.0;100;25.0;rain;0;0;29.2;14.8;164.8;1010.2;62.9;7.5;218.7;18.8;8;;2020-05-14T05:41:56;2020-05-14T17:27:44;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;96633699999,remote
Yogyakarta;5/15/2020;33.1;22.4;26.6;40.7;22.4;28.4;23.1;81.8;1.2;100;20.8;rain;0;0;23.8;14.8;119.7;1009.5;74.1;6.3;227.3;19.6;8;;2020-05-15T05:42:05;2020-05-15T17:27:36;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.;rain;96633699999,remote
Yogyakarta;5/16/2020;30.6;23.0;26.7;36.6;23.0;28.9;23.6;83.7;1.2;100;33.3;rain;0;0;29.2;12.6;138.0;1008.5;80.6;8.0;217.9;18.9;8;;2020-05-16T05:42:14;2020-05-16T17:27:29;0.79;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;5/17/2020;31.0;23.9;26.6;37.9;23.9;29.0;23.9;85.5;4.9;100;20.8;rain;0;0;26.6;12.6;148.4;1008.6;92.2;;187.7;16.2;7;;2020-05-17T05:42:24;2020-05-17T17:27:23;0.82;Rain, Overcast;Cloudy skies throughout the day with rain in the morning and afternoon.;rain;remote
Yogyakarta;5/18/2020;31.1;23.9;26.3;39.3;23.9;28.3;24.1;88.2;13.2;100;54.2;rain;0;0;24.1;11.2;129.3;1009.2;88.8;7.0;174.2;15.1;7;;2020-05-18T05:42:34;2020-05-18T17:27:17;0.85;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;5/19/2020;29.8;23.3;25.8;34.5;23.3;27.2;23.8;89.5;7.3;100;70.8;rain;0;0;18.7;10.8;190.3;1010.0;88.8;4.5;126.6;10.8;5;;2020-05-19T05:42:45;2020-05-19T17:27:12;0.88;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;5/20/2020;32.0;23.2;26.7;37.0;23.2;28.9;23.9;85.6;2.9;100;45.8;rain;0;0;23.0;13.0;24.0;1009.6;52.4;7.0;201.6;17.5;7;;2020-05-20T05:42:56;2020-05-20T17:27:08;0.92;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;5/21/2020;29.8;22.9;25.8;35.8;22.9;27.3;23.8;89.0;3.8;100;45.8;rain;0;0;30.6;14.8;222.5;1010.7;77.0;7.0;156.4;13.4;6;;2020-05-21T05:43:07;2020-05-21T17:27:05;0.95;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;5/22/2020;33.1;24.4;27.8;44.0;24.4;30.8;24.2;81.8;0.4;100;4.2;rain;0;0;22.7;11.2;192.2;1010.7;45.1;8.4;230.5;19.7;8;;2020-05-22T05:43:19;2020-05-22T17:27:02;0.98;Rain, Partially cloudy;Becoming cloudy in the afternoon with early morning rain.;rain;96633699999,remote
Yogyakarta;5/23/2020;32.6;23.0;27.3;37.3;23.0;29.5;23.1;79.4;0.0;0;0.0;;0;0;23.8;10.4;240.8;1011.3;9.1;6.0;247.4;21.3;8;;2020-05-23T05:43:31;2020-05-23T17:27:00;0.00;Clear;Clear conditions throughout the day.;clear-day;96633699999,remote
Yogyakarta;5/24/2020;32.0;22.1;26.6;37.0;22.1;28.3;22.6;79.6;0.0;0;0.0;;0;0;22.3;9.7;249.2;1012.3;1.1;;249.4;21.5;9;;2020-05-24T05:43:43;2020-05-24T17:26:59;0.05;Clear;Clear conditions throughout the day.;clear-day;remote
Yogyakarta;5/25/2020;31.2;22.4;26.4;35.9;22.4;28.3;23.3;83.9;3.8;100;50.0;rain;0;0;25.6;10.8;249.9;1012.7;55.9;;205.7;17.7;8;;2020-05-25T05:43:55;2020-05-25T17:26:59;0.09;Rain, Partially cloudy;Becoming cloudy in the afternoon with rain.;rain;remote
Yogyakarta;5/26/2020;31.1;23.4;26.2;37.9;23.4;28.6;24.3;89.6;11.1;100;54.2;rain;0;0;23.0;22.3;216.2;1012.3;76.9;6.9;143.6;12.4;7;;2020-05-26T05:44:08;2020-05-26T17:26:59;0.12;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;5/27/2020;32.1;23.0;26.4;42.5;23.0;28.5;23.9;86.8;18.4;100;62.5;rain;0;0;22.7;9.4;161.0;1012.8;81.1;7.5;148.7;12.9;6;;2020-05-27T05:44:21;2020-05-27T17:27:00;0.16;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;5/28/2020;28.9;23.4;25.5;32.9;23.4;26.5;23.5;89.0;7.4;100;45.8;rain;0;0;21.6;9.0;132.1;1013.0;91.3;4.7;100.8;8.7;4;;2020-05-28T05:44:35;2020-05-28T17:27:01;0.19;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;5/29/2020;30.3;22.5;25.7;35.7;22.5;27.1;23.5;88.6;8.1;100;25.0;rain;0;0;19.1;13.0;235.9;1012.9;66.0;7.5;180.4;15.6;7;;2020-05-29T05:44:48;2020-05-29T17:27:04;0.23;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;5/30/2020;33.1;22.6;26.3;42.3;22.6;28.2;23.7;86.8;4.6;100;41.7;rain;0;0;22.7;9.0;103.2;1012.7;68.4;8.0;196.4;16.9;7;;2020-05-30T05:45:02;2020-05-30T17:27:07;0.25;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;5/31/2020;32.1;24.3;27.1;42.5;24.3;29.9;24.8;87.7;5.9;100;45.8;rain;0;0;22.3;14.8;7.8;1013.4;74.5;6.7;125.7;10.7;5;;2020-05-31T05:45:16;2020-05-31T17:27:10;0.30;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;6/1/2020;30.1;22.4;25.9;36.3;22.4;27.6;23.7;88.0;0.8;100;20.8;rain;0;0;25.2;14.8;334.3;1013.0;88.6;7.0;169.5;14.5;7;;2020-06-01T05:45:30;2020-06-01T17:27:14;0.34;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;96633699999,remote
Yogyakarta;6/2/2020;30.1;23.6;26.1;36.3;23.6;27.7;23.9;88.3;3.3;100;41.7;rain;0;0;20.9;9.4;141.5;1012.3;75.0;4.5;171.4;14.9;6;;2020-06-02T05:45:44;2020-06-02T17:27:19;0.37;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;6/3/2020;31.1;23.5;27.1;37.9;23.5;29.5;23.4;80.7;0.0;0;0.0;;0;0;25.2;18.4;23.7;1012.0;56.8;7.2;220.6;19.1;8;;2020-06-03T05:45:59;2020-06-03T17:27:24;0.41;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;96633699999,remote
Yogyakarta;6/4/2020;32.1;23.0;27.2;40.8;23.0;29.9;23.5;80.9;0.2;100;8.3;rain;0;0;28.4;18.4;97.3;1011.8;43.4;7.1;223.2;19.4;8;;2020-06-04T05:46:14;2020-06-04T17:27:30;0.44;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.;rain;96633699999,remote
Yogyakarta;6/5/2020;30.2;22.8;25.9;37.6;22.8;27.2;22.7;83.1;0.6;100;16.7;rain;0;0;27.4;12.2;159.0;1012.1;49.8;6.6;202.0;17.5;7;;2020-06-05T05:46:28;2020-06-05T17:27:37;0.48;Rain, Partially cloudy;Becoming cloudy in the afternoon with afternoon rain.;rain;96633699999,remote
